job_id,role_id,industry_id,country_id,year_id,education_requirement_level,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level
271,7,3,3,5,2,45.89,42.1,93.18,77641.8,79297.1,2.13,-2.52,20.25,34.52
272,9,7,3,1,2,45.52,52.33,49.35,114271.05,106176.01,-7.08,-10.14,47.96,41.1
273,5,6,1,3,1,73.53,79.83,60.79,67124.73,63882.19,-4.83,6.47,33.18,5.95
274,1,4,7,1,2,52.27,56.17,11.45,76060.67,59693.81,-21.52,-2.19,20.89,41.89
275,8,3,2,2,4,52.58,43.56,8.02,72572.56,73796.53,1.69,9.42,71.08,36.19
276,9,2,1,2,3,51.56,41.45,63.61,139594.43,152899.69,9.53,7.87,75.16,12.06
277,5,1,5,1,2,73.17,60.48,53.4,47056.45,46900.09,-0.33,2.92,36.55,48.6
278,1,7,5,3,4,50.4,41.21,12.3,97037.09,109319.15,12.66,-3.66,68.71,84.56
279,9,2,6,4,3,58.47,56.84,67.3,63045.74,69353.99,10.01,-1.71,50.18,79.84
280,2,3,1,4,1,82.57,94.38,91.66,81718.23,88202.48,7.93,-12.49,43.41,60.11
281,5,2,2,6,3,59.39,63.87,37.46,50023.22,44492.13,-11.06,2.85,90.11,34.59
282,8,5,7,5,1,10.81,8.76,64.58,106428.28,100445.22,-5.62,2.91,46.87,31.12
283,8,5,3,2,2,47.4,49.4,36.46,56147.11,55998.85,-0.26,7.8,71.94,14.06
284,5,6,1,1,1,43.99,35.68,50.55,145682.09,139324.73,-4.36,3.9,12.79,38.8
285,10,8,8,2,4,36.2,29.3,75.62,85022.76,89791.85,5.61,2.05,20.45,95.59
286,4,5,2,5,3,31.98,36.95,60.29,129204.88,127818.49,-1.07,9.48,44.7,34.04
287,3,8,9,4,1,37.9,32.66,55.37,95004.58,101066.36,6.38,10.01,49.64,30.23
288,10,3,1,5,4,43.15,37.88,5.76,71093.76,57022.17,-19.79,12.48,62.24,13.92
289,6,8,7,3,1,41.08,43.16,48.89,78213.46,86824.44,11.01,24.58,65.86,20.13
290,9,7,1,2,5,37.66,30.72,47.55,95162.95,97577.61,2.54,9.68,58.0,87.0
291,10,1,5,4,1,34.15,38.11,12.48,125305.28,133093.9,6.22,1.3,94.96,14.88
292,2,8,7,5,1,57.39,68.43,48.34,133625.7,109933.43,-17.73,17.62,35.72,20.32
293,9,6,1,2,3,63.33,60.45,51.13,89079.06,98486.31,10.56,7.23,98.27,40.76
294,1,3,2,6,1,67.93,75.11,57.35,144725.66,141869.66,-1.97,3.49,86.86,43.91
295,4,5,1,3,2,69.29,80.18,6.25,136015.77,144089.08,5.94,-24.4,66.39,92.64
296,2,3,8,3,2,26.34,26.09,68.77,116724.83,107703.43,-7.73,9.07,36.95,35.87
297,1,4,5,2,4,66.31,60.44,21.07,144893.76,158703.95,9.53,10.13,36.52,1.43
298,10,2,1,7,3,76.65,86.9,74.05,47142.03,50915.33,8.0,12.54,69.27,76.61
299,1,2,5,4,4,69.21,72.36,8.86,88515.34,87071.94,-1.63,-2.45,46.64,6.6
300,5,6,9,3,5,34.42,29.06,80.82,143722.56,116507.05,-18.94,7.13,16.92,50.06
301,3,6,6,4,1,55.62,60.22,5.02,38748.22,32519.21,-16.08,-2.63,30.91,28.1
302,8,1,3,1,1,56.24,65.9,40.51,138733.32,135063.62,-2.65,-15.04,30.34,64.05
303,6,8,6,5,5,78.53,81.78,35.78,107738.09,75206.45,-30.2,6.84,62.73,62.48
304,8,2,4,3,5,5.02,5.39,24.19,115674.32,121184.55,4.76,10.05,59.73,52.02
305,10,4,9,4,1,35.0,38.86,27.14,89603.45,83378.58,-6.95,0.91,66.66,5.43
306,7,3,2,6,2,62.41,57.85,0.01,91335.5,88340.65,-3.28,6.55,85.54,0.38
307,8,5,6,4,5,17.28,18.94,31.63,42227.09,36543.87,-13.46,-3.19,85.84,31.33
308,4,4,1,3,3,65.23,75.45,43.38,139193.18,144628.18,3.9,3.97,18.04,68.7
309,9,8,1,6,5,44.57,42.56,63.27,114462.85,125513.07,9.65,17.36,96.94,76.1
310,8,1,5,3,1,66.55,71.95,29.81,42643.79,45269.67,6.16,17.04,14.34,36.01
311,4,8,3,3,5,76.98,76.99,43.27,84923.95,80248.58,-5.51,-7.21,43.28,5.24
312,1,1,5,5,2,63.73,61.6,82.22,132041.76,140257.49,6.22,-6.39,52.51,88.02
313,7,6,7,2,5,25.1,26.89,60.78,65436.18,67899.26,3.76,-4.02,76.47,31.56
314,3,6,2,4,3,45.14,43.24,71.32,53905.83,52134.39,-3.29,11.03,43.1,5.81
315,1,3,7,5,3,17.81,17.92,26.76,130257.63,127279.94,-2.29,-4.94,54.36,40.43
316,8,1,3,2,2,37.17,38.58,0.99,85691.42,85883.93,0.22,10.47,70.98,31.19
317,7,2,4,2,2,64.18,71.19,52.13,147121.66,157020.9,6.73,10.92,20.82,26.56
318,1,3,3,7,1,11.23,10.3,77.31,92155.26,80736.24,-12.39,-9.68,10.12,29.98
319,4,7,1,7,5,55.25,65.73,84.71,32831.4,33400.5,1.73,7.44,80.23,45.8
320,1,8,8,2,2,37.86,34.88,6.57,57388.24,56795.68,-1.03,-11.43,77.27,47.38
321,6,4,6,1,4,14.05,16.62,94.27,124222.75,124482.2,0.21,7.31,96.65,7.56
322,7,5,6,5,3,35.6,31.69,19.58,46896.35,52906.8,12.82,10.58,62.05,14.7
323,10,5,2,2,3,81.78,86.23,38.82,110895.64,101903.58,-8.11,-7.58,92.57,29.05
324,10,5,1,6,5,57.9,66.93,70.77,37464.39,34335.58,-8.35,25.9,22.08,95.79
325,10,2,3,7,4,62.08,55.67,50.06,111554.44,109434.47,-1.9,1.43,82.63,45.97
326,4,8,8,7,2,48.26,46.96,4.39,49889.97,42785.86,-14.24,2.33,14.5,84.36
327,6,4,3,1,4,78.68,87.91,85.38,59037.26,49602.37,-15.98,9.62,49.33,59.36
328,7,3,2,7,1,15.12,15.86,98.12,52812.92,55062.15,4.26,5.19,78.16,16.17
329,5,3,8,3,4,43.38,47.17,24.73,106873.82,96652.02,-9.56,9.72,60.86,77.16
330,4,4,7,1,2,44.92,36.16,0.9,72843.52,63735.11,-12.5,11.05,38.95,84.8
331,10,1,9,4,1,76.02,63.72,42.87,33500.37,40534.52,21.0,2.53,20.67,28.89
332,9,1,4,4,1,37.85,44.2,99.33,35389.36,33091.27,-6.49,18.21,45.32,75.43
333,7,5,9,3,1,74.29,87.69,57.71,72854.54,67866.7,-6.85,12.91,60.77,35.86
334,7,4,8,1,3,55.96,50.15,19.16,140188.69,140388.78,0.14,-4.54,29.88,3.89
335,10,4,6,4,5,27.52,23.95,86.68,63897.45,64574.09,1.06,10.84,49.3,58.01
336,8,3,9,3,2,36.17,39.91,28.25,72366.05,70997.46,-1.89,14.22,80.23,47.63
337,1,8,5,7,3,44.83,39.53,59.11,52336.31,56977.95,8.87,0.79,28.64,7.12
338,2,6,5,1,2,29.83,35.09,50.69,79129.45,82585.34,4.37,9.04,39.9,69.36
339,9,2,5,1,4,63.98,67.94,15.16,135105.97,111076.19,-17.79,8.2,48.27,3.76
340,6,7,2,5,2,18.95,20.96,0.0,79987.9,74583.05,-6.76,5.34,97.58,22.61
341,1,6,7,1,5,31.29,28.84,23.04,30176.86,32226.99,6.79,-6.49,76.77,84.84
342,7,5,7,2,1,39.58,36.46,32.53,115514.56,110150.01,-4.64,9.62,43.38,90.19
343,4,1,5,5,5,66.47,79.36,75.42,77183.42,90604.85,17.39,14.79,17.06,54.45
344,4,7,7,7,4,59.65,51.71,78.06,100052.73,106560.66,6.5,-10.03,36.69,71.44
345,8,8,1,3,1,53.13,44.68,51.39,91066.87,96592.1,6.07,3.17,84.48,69.72
346,7,3,1,2,1,60.0,59.08,92.1,113351.45,120899.8,6.66,9.22,34.67,80.71
347,6,1,8,1,3,23.67,22.2,33.56,147423.06,153902.32,4.4,12.79,75.44,56.21
348,4,1,8,7,4,76.3,76.18,38.05,49564.24,53011.62,6.96,13.49,44.59,2.52
349,10,4,8,1,4,83.73,67.37,70.37,146430.85,124204.5,-15.18,1.43,73.44,81.71
350,8,6,4,1,2,38.25,45.4,5.17,90575.47,96905.14,6.99,9.21,26.13,80.0
351,8,1,3,5,4,38.69,37.09,13.17,133835.49,127426.95,-4.79,-3.63,36.1,87.14
352,4,2,3,1,2,57.09,63.86,25.05,104984.89,117708.47,12.12,7.61,91.55,1.22
353,5,1,9,7,3,57.18,46.93,54.89,64515.93,57874.84,-10.29,-8.53,65.92,33.4
354,5,3,1,4,4,61.29,58.95,6.84,124051.18,117404.5,-5.36,-12.07,71.69,33.25
355,10,8,1,2,4,28.96,27.5,94.44,107008.13,118965.2,11.17,19.48,27.91,41.83
356,10,1,2,3,1,77.57,65.2,27.79,63158.29,65329.6,3.44,4.51,16.08,51.87
357,9,3,7,5,2,22.56,26.8,11.33,78432.12,85414.14,8.9,15.35,48.05,34.65
358,4,6,1,1,1,37.83,34.27,20.53,87964.76,79855.65,-9.22,-5.04,69.11,96.85
359,7,6,3,4,5,52.25,43.41,7.56,144170.79,136289.26,-5.47,2.28,63.91,62.36
360,9,4,6,3,4,55.4,50.24,1.51,145801.84,157632.16,8.11,-6.48,73.6,61.0
361,8,1,7,3,1,21.9,19.9,59.77,133931.48,141317.48,5.51,8.41,28.24,58.76
362,3,8,1,5,2,49.08,52.62,40.82,31847.39,26971.21,-15.31,10.14,50.52,95.76
363,8,4,6,1,2,27.93,31.73,18.85,110695.26,110434.55,-0.24,3.26,18.34,74.84
364,3,5,1,3,4,64.02,62.33,25.87,82128.4,96497.45,17.5,18.81,67.39,24.2
365,6,7,8,6,4,59.98,50.18,19.93,135296.41,124692.34,-7.84,-1.91,34.37,24.76
366,7,1,6,7,1,14.38,14.14,73.27,102807.81,96844.41,-5.8,7.39,95.63,83.85
367,6,4,2,3,4,66.36,74.93,93.27,95310.48,99906.81,4.82,-7.38,76.86,73.79
368,7,6,4,1,1,46.5,38.47,37.11,140491.99,155566.48,10.73,28.64,34.2,36.84
369,1,2,2,4,5,72.67,77.51,78.74,84521.45,73207.36,-13.39,11.93,73.49,42.76
370,3,6,3,6,4,30.98,32.83,93.63,37680.76,35609.99,-5.5,13.6,49.95,2.19
371,2,6,6,2,1,46.07,46.12,5.62,88931.49,84546.07,-4.93,19.44,68.97,26.02
372,1,3,6,2,4,21.16,18.29,7.05,52277.6,56409.48,7.9,8.4,83.27,68.51
373,3,1,1,6,1,7.73,7.08,30.98,59994.83,77687.88,29.49,17.45,42.12,35.38
374,4,6,3,7,2,68.0,75.87,30.78,139654.61,137902.59,-1.25,8.28,41.9,50.56
375,1,1,2,2,1,75.88,87.3,10.26,77127.69,78479.05,1.75,34.85,27.45,85.88
376,2,4,4,7,4,72.39,82.17,85.88,119802.7,144440.65,20.57,-6.31,24.43,67.36
377,8,1,2,5,3,12.55,13.52,22.96,44106.16,48410.11,9.76,14.18,56.34,16.14
378,10,4,5,1,3,30.85,24.92,16.57,136902.66,127188.33,-7.1,-7.59,19.48,22.24
379,9,2,2,4,4,46.35,48.34,24.54,36927.86,31840.61,-13.78,-0.65,29.76,95.99
380,6,3,8,3,1,53.14,54.35,41.58,81473.32,96716.69,18.71,8.9,73.19,17.17
381,10,2,2,3,2,60.01,57.89,87.05,105770.27,95046.27,-10.14,5.86,64.51,11.72
382,4,4,8,4,5,33.6,28.8,69.21,54750.25,59450.3,8.58,2.65,28.39,50.78
383,8,3,2,2,3,29.35,23.69,79.28,38285.51,48319.35,26.21,-6.12,66.56,68.86
384,1,4,1,6,2,27.73,22.29,72.34,94278.79,97786.96,3.72,8.89,85.9,48.51
385,7,6,5,3,2,33.35,37.24,45.13,52013.06,47851.82,-8.0,4.36,44.9,80.35
386,4,6,8,6,3,73.12,64.45,6.7,135282.05,146759.8,8.48,-17.47,97.13,6.66
387,6,3,2,6,2,55.38,45.95,37.55,126457.75,102727.28,-18.77,11.2,29.81,35.05
388,6,4,8,6,5,36.08,29.85,36.96,85708.62,93397.25,8.97,17.75,73.79,0.84
389,6,1,9,7,1,25.24,26.87,48.4,30637.62,32472.18,5.99,11.68,59.36,6.65
390,3,7,3,6,2,53.66,55.45,78.2,120209.64,121217.32,0.84,19.1,22.63,67.12
391,6,8,9,4,5,53.43,58.61,16.99,53397.02,54980.65,2.97,9.63,91.74,75.87
392,5,6,6,2,4,51.8,54.99,88.91,99456.81,89187.66,-10.33,8.98,52.65,71.64
393,5,2,5,6,1,28.97,25.52,31.38,58980.08,56794.82,-3.71,-9.06,91.71,50.71
394,1,2,7,4,4,23.15,19.24,69.62,75935.85,79814.59,5.11,15.31,81.66,27.19
395,2,1,8,3,3,73.47,66.53,93.91,106364.91,93860.71,-11.76,-3.95,27.18,69.46
396,7,8,8,7,3,25.31,26.27,26.46,109436.27,115480.44,5.52,11.26,78.48,18.77
397,4,3,1,2,4,16.19,17.48,36.83,81881.55,84744.54,3.5,-10.65,13.51,66.68
398,3,6,6,2,2,22.61,26.21,88.81,69034.87,71347.94,3.35,8.16,32.41,57.67
399,3,7,3,4,5,5.0,4.19,99.89,69196.71,74433.44,7.57,11.12,87.22,99.76
400,9,5,8,7,3,26.9,21.96,41.12,45609.68,45430.4,-0.39,3.66,80.54,56.62
401,6,1,4,7,2,31.89,33.86,23.2,31725.77,33699.34,6.22,18.29,78.61,3.89
402,10,2,6,3,4,83.6,87.6,56.34,104953.69,107570.27,2.49,15.45,62.29,99.07
403,8,3,7,5,4,52.97,51.75,70.74,76707.66,80542.0,5.0,-8.99,93.54,92.91
404,2,5,1,1,1,48.93,49.48,21.16,149475.73,158825.56,6.26,13.85,63.38,5.33
405,5,2,6,3,5,41.83,44.76,67.75,74774.71,89449.9,19.63,5.04,72.74,64.86
406,8,3,7,2,3,19.27,16.62,63.59,101916.25,107652.92,5.63,-3.8,50.97,66.78
407,7,8,1,1,4,68.62,59.55,1.91,123492.31,142685.0,15.54,13.54,85.43,80.28
408,8,5,1,5,3,67.26,68.23,48.85,78226.46,80114.24,2.41,-6.51,34.93,92.13
409,3,8,2,4,5,40.82,42.34,35.49,36238.72,35970.75,-0.74,0.48,17.61,60.68
410,5,3,8,1,4,71.67,82.65,65.9,55347.82,58832.13,6.3,-3.04,35.79,80.26
411,7,1,2,3,2,79.81,64.8,89.74,104715.66,104363.69,-0.34,9.55,86.26,6.24
412,2,8,2,1,1,48.47,40.07,97.53,128036.87,125401.11,-2.06,-2.47,16.39,21.08
413,8,4,1,7,4,16.06,15.86,26.86,42117.37,41038.41,-2.56,2.59,97.58,75.93
414,4,2,8,5,5,77.74,75.87,27.84,125795.18,110659.5,-12.03,-5.42,30.93,12.97
415,1,1,1,2,4,27.95,26.33,67.4,37507.78,39739.6,5.95,-0.57,23.22,34.26
416,6,6,1,5,5,70.53,60.79,8.27,88144.56,93196.37,5.73,-12.86,82.34,13.71
417,4,2,3,4,1,50.65,50.76,14.41,104879.82,103878.59,-0.95,-12.76,17.4,45.96
418,7,1,5,4,5,31.45,35.51,5.7,80232.87,94184.18,17.39,1.79,61.69,66.72
419,5,7,6,3,5,64.39,73.72,31.39,94562.72,91925.53,-2.79,13.45,27.56,48.94
420,6,5,9,5,4,61.91,61.73,48.32,130587.65,143012.4,9.51,1.33,46.61,32.82
421,1,8,8,7,2,41.78,46.17,12.6,53570.31,63770.82,19.04,21.26,54.07,64.47
422,8,3,4,1,4,16.09,16.43,37.22,109400.07,111771.6,2.17,-5.97,26.67,27.86
423,7,8,8,4,2,25.31,22.1,82.57,64284.91,57182.31,-11.05,7.21,43.71,79.77
424,9,2,9,6,2,35.72,29.82,55.68,131414.5,124433.58,-5.31,9.84,70.55,22.05
425,4,5,2,3,4,25.27,29.06,24.97,61589.68,64883.6,5.35,17.29,77.52,15.2
426,4,8,1,2,4,42.08,39.58,9.38,88335.66,80062.97,-9.37,-1.68,31.43,90.84
427,4,1,2,3,3,42.76,42.19,76.06,48539.06,35202.93,-27.48,0.0,63.72,99.96
428,6,2,4,2,3,63.86,61.25,82.76,50485.0,51198.14,1.41,-16.31,65.36,91.06
429,4,6,4,3,3,45.69,45.71,5.02,34189.39,27063.93,-20.84,22.25,85.53,16.07
430,2,2,1,4,3,26.75,26.2,23.75,35953.72,33904.96,-5.7,8.3,64.75,28.1
431,4,6,3,1,5,22.14,21.08,80.14,77051.23,72926.41,-5.35,8.58,79.55,23.69
432,4,8,7,7,3,57.42,58.93,92.91,76478.7,77228.71,0.98,17.96,79.77,23.44
433,1,6,9,3,1,34.16,27.74,96.15,110144.15,108863.95,-1.16,7.15,65.03,67.85
434,7,2,3,6,4,32.23,36.72,94.72,136182.61,124072.7,-8.89,14.55,35.35,96.34
435,2,5,2,3,5,25.72,27.94,70.62,104722.74,98397.69,-6.04,2.7,49.85,26.1
436,5,4,5,5,5,34.04,38.59,93.55,52287.97,55636.91,6.4,3.09,15.56,9.24
437,2,5,9,6,5,36.4,37.78,15.05,146169.17,147414.67,0.85,-24.91,32.2,47.1
438,2,5,9,1,4,71.33,78.5,75.39,99346.93,89919.74,-9.49,22.47,46.22,88.46
439,7,2,5,6,2,72.69,84.59,31.39,112926.7,103615.73,-8.25,-1.09,26.62,34.21
440,8,4,7,6,4,30.1,34.08,11.99,118191.1,96673.19,-18.21,7.7,54.35,29.99
441,10,5,3,3,3,66.73,64.96,16.44,43989.97,47999.05,9.11,6.06,40.96,73.3
442,8,3,4,5,1,46.11,54.07,82.1,97992.63,105170.51,7.32,7.89,45.96,32.68
443,1,8,8,1,4,10.76,12.16,80.1,42534.54,37727.27,-11.3,29.12,20.68,98.06
444,10,4,3,1,1,40.03,33.1,59.48,118664.0,119518.82,0.72,2.88,57.91,10.33
445,5,3,1,3,4,22.08,22.68,29.64,142597.89,115392.95,-19.08,-3.6,14.53,5.28
446,4,2,8,7,5,58.44,57.46,22.65,103676.44,108715.49,4.86,-10.47,42.33,82.36
447,10,6,4,7,1,82.45,81.7,35.08,73507.18,69217.3,-5.84,15.38,28.82,8.47
448,7,4,6,6,3,42.67,42.36,84.09,56548.64,63335.96,12.0,0.37,84.13,38.46
449,1,7,1,7,3,42.14,38.82,93.26,44237.25,45079.63,1.9,9.49,57.84,3.27
450,6,5,8,5,4,43.29,41.69,16.12,108769.15,109410.72,0.59,9.47,74.33,6.85
451,9,1,5,4,1,39.24,33.22,61.28,142617.86,134252.88,-5.87,7.24,41.92,55.07
452,1,4,6,3,2,38.22,43.33,81.47,103419.72,89233.91,-13.72,-2.09,19.53,35.49
453,8,6,7,2,4,28.92,30.96,65.82,38412.98,33795.16,-12.02,1.04,24.11,82.73
454,5,1,3,5,5,12.93,12.52,16.82,135519.63,114995.58,-15.14,8.22,55.22,73.15
455,8,6,1,6,2,67.07,59.57,88.62,142116.49,145317.87,2.25,11.93,66.68,40.32
456,8,3,6,3,2,52.67,53.33,67.74,81414.95,87725.87,7.75,10.53,23.18,83.29
457,9,6,5,6,3,47.82,54.41,43.13,75484.86,74082.0,-1.86,8.1,85.98,48.4
458,7,5,4,2,4,45.99,42.46,57.3,69025.34,68373.34,-0.94,9.2,75.55,34.58
459,1,2,1,4,5,56.98,63.94,94.68,78025.47,72509.91,-7.07,13.56,99.13,2.58
460,10,5,4,6,5,67.25,71.54,68.8,44446.51,38698.95,-12.93,10.72,37.65,54.65
461,3,2,2,6,3,29.2,25.23,17.09,80177.37,83296.1,3.89,7.51,17.57,39.31
462,3,3,9,7,5,7.02,5.66,66.17,102293.93,97347.39,-4.84,-1.12,12.13,83.49
463,4,5,2,2,2,78.23,66.82,23.15,134209.14,132338.3,-1.39,12.4,14.56,3.94
464,7,2,5,6,2,50.18,48.03,2.87,99990.29,99098.03,-0.89,4.62,62.95,39.77
465,6,2,5,5,4,78.17,79.55,27.52,115132.66,120583.87,4.73,2.32,43.72,54.99
466,8,2,8,5,4,5.0,4.85,83.24,126677.86,117713.8,-7.08,-2.12,83.56,93.04
467,10,7,2,4,3,31.68,31.04,33.75,134482.61,95388.68,-29.07,1.25,40.1,39.46
468,8,8,3,7,1,37.1,32.07,57.2,126651.88,118970.4,-6.07,9.56,23.43,26.82
469,2,3,9,4,3,50.28,48.43,67.97,36801.65,36446.06,-0.97,0.84,72.74,19.34
470,3,7,5,4,1,44.91,40.59,88.61,137482.79,123704.03,-10.02,-2.52,47.02,24.05
471,5,8,8,7,2,57.07,64.51,67.31,128922.05,114693.32,-11.04,1.69,76.42,36.05
472,9,1,7,4,4,56.99,51.76,8.12,149109.82,162424.63,8.93,23.3,87.95,28.94
473,9,3,2,2,3,42.74,44.78,41.12,81298.37,87092.61,7.13,-13.83,86.55,20.15
474,3,4,2,4,5,65.41,70.36,82.33,96742.88,87529.9,-9.52,-1.77,78.88,25.3
475,1,5,9,7,1,70.59,59.38,12.6,147498.19,160778.9,9.0,9.51,39.19,67.65
476,5,2,2,4,5,51.6,53.73,68.25,99043.1,82635.39,-16.57,-0.24,79.17,22.63
477,9,5,4,4,3,58.46,52.23,62.53,119649.39,123044.46,2.84,-4.88,86.45,4.5
478,1,6,4,6,1,61.39,57.49,47.85,141463.15,135551.27,-4.18,-15.26,11.23,8.16
479,8,8,9,2,2,18.1,14.68,63.14,81167.8,70774.63,-12.8,6.89,36.63,66.38
480,3,3,9,4,5,67.57,55.42,89.04,99225.74,99349.77,0.12,33.68,16.25,8.99
481,8,5,9,4,4,42.06,39.39,91.73,78790.86,82267.96,4.41,-2.33,36.4,52.55
482,2,5,9,2,5,73.85,85.67,79.22,111163.33,115249.91,3.68,6.48,36.62,0.11
483,5,5,1,5,5,29.04,25.76,66.18,106045.39,103520.34,-2.38,5.46,75.59,32.35
484,7,5,3,2,5,56.55,57.83,34.27,46149.15,47217.26,2.31,11.46,19.31,40.2
485,2,8,3,3,1,76.03,84.54,11.82,30003.69,27254.53,-9.16,18.55,32.9,1.29
486,4,4,7,5,4,47.82,54.54,95.76,97889.39,89454.23,-8.62,5.3,59.4,38.0
487,8,1,7,7,5,42.5,40.61,24.03,41395.83,38797.28,-6.28,2.12,25.92,98.73
488,7,8,7,2,3,41.09,41.61,87.36,149468.27,168554.85,12.77,8.38,39.42,30.57
489,9,4,2,4,2,38.19,40.82,68.22,67828.73,70125.09,3.39,-4.38,21.55,57.85
490,2,6,8,7,4,73.54,79.44,75.35,134743.13,158473.93,17.61,5.0,65.73,18.66
491,8,8,7,5,5,5.0,4.57,44.3,104052.71,100291.6,-3.61,9.16,21.3,96.35
492,1,8,4,3,2,17.56,17.41,58.56,94964.93,96827.49,1.96,-4.04,58.99,23.37
493,7,3,6,7,3,54.64,61.64,4.16,89775.59,79970.63,-10.92,13.35,37.7,61.36
494,3,5,9,3,4,62.86,70.65,58.31,117626.61,134089.56,14.0,-8.42,51.96,18.99
495,6,7,5,2,5,59.12,60.46,35.86,139360.7,125057.15,-10.26,17.3,70.81,39.59
496,4,5,6,2,3,62.94,61.78,41.23,142167.59,134783.46,-5.19,1.59,62.61,96.93
497,5,7,4,2,1,36.45,30.06,33.93,90711.8,94867.92,4.58,-4.8,99.8,45.17
498,10,5,4,4,2,49.83,47.85,11.51,135992.83,111597.18,-17.94,-8.55,69.37,44.2
499,4,1,3,4,4,55.38,45.66,81.37,142860.47,148581.77,4.0,6.31,23.63,47.74
500,4,1,3,3,3,52.13,53.83,40.15,70570.13,68595.5,-2.8,-4.65,24.64,73.44
501,4,2,6,1,4,24.62,20.27,55.24,101427.57,103583.65,2.13,15.27,41.09,80.3
502,7,5,1,3,4,47.82,39.77,56.59,138962.23,117047.93,-15.77,-3.03,22.91,15.14
503,8,5,8,1,3,30.29,31.45,8.06,142748.23,149965.43,5.06,19.89,84.56,8.02
504,4,8,3,2,2,43.38,45.64,82.87,124016.35,126440.64,1.95,4.01,21.19,87.51
505,7,5,7,5,2,77.97,67.9,72.21,34834.26,36352.95,4.36,-20.32,62.26,93.59
506,10,1,3,7,4,72.06,71.52,80.97,144063.94,134340.57,-6.75,0.97,49.59,64.4
507,10,2,8,6,3,51.67,42.46,59.95,138288.39,120412.88,-12.93,-0.32,49.83,4.84
508,1,4,2,4,2,67.43,76.24,58.8,72372.35,74200.25,2.53,18.85,84.33,63.15
509,4,7,2,1,1,64.91,67.47,41.41,144953.5,177893.24,22.72,13.89,29.84,62.57
510,8,7,7,2,2,40.01,34.97,5.96,102523.12,103968.52,1.41,20.89,30.41,66.65
511,3,4,9,2,5,5.61,5.48,16.34,52135.09,49644.88,-4.78,-7.55,14.6,39.78
512,10,1,9,5,5,60.82,60.41,38.28,130697.59,130943.55,0.19,-6.72,15.58,7.12
513,10,2,9,1,5,65.17,66.89,87.8,96944.84,98644.16,1.75,-8.37,68.1,4.56
514,4,8,9,1,5,76.22,86.65,29.66,39262.5,38903.65,-0.91,4.19,21.1,51.86
515,5,6,9,5,4,27.21,25.67,98.95,112117.71,123080.75,9.78,-16.06,16.91,0.42
516,1,3,5,5,2,56.93,60.16,41.08,88757.29,85550.39,-3.61,4.36,40.18,17.71
517,2,5,2,3,3,31.89,37.72,59.94,117438.75,106580.79,-9.25,-10.98,31.32,9.7
518,5,8,5,3,4,22.53,25.21,67.75,95631.47,103430.22,8.16,4.52,16.55,28.06
519,10,5,4,3,1,49.5,55.09,99.25,58880.46,59146.74,0.45,5.51,30.22,39.93
520,8,3,7,4,4,28.68,34.16,18.09,125898.96,141268.97,12.21,-3.77,47.8,57.84
521,4,2,9,6,1,68.28,76.59,86.64,37154.08,34198.26,-7.96,9.24,47.42,54.86
522,1,3,6,7,4,38.19,38.49,99.65,46226.08,41762.19,-9.66,21.29,21.97,15.87
523,7,3,2,1,2,76.45,88.06,90.7,148983.93,140316.32,-5.82,-6.74,70.23,48.38
524,2,2,3,1,1,54.29,51.2,59.38,99071.21,98046.51,-1.03,-7.39,59.81,57.03
525,5,7,8,7,3,24.71,27.1,2.52,72579.82,74981.14,3.31,19.51,33.5,69.5
526,8,5,8,7,4,39.72,44.42,73.5,103212.95,91740.0,-11.12,4.64,33.52,41.91
527,3,6,8,5,2,41.95,42.18,28.82,30775.72,25112.75,-18.4,4.68,76.11,2.39
528,6,8,2,3,4,50.94,59.93,17.44,86597.94,88613.82,2.33,-2.57,59.55,40.74
529,1,3,2,6,3,46.5,53.87,19.63,32707.74,33456.99,2.29,15.74,90.16,59.69
530,8,3,7,2,1,56.71,55.12,74.99,139564.98,121839.37,-12.7,7.87,34.19,19.86
531,7,8,1,1,3,27.28,25.17,55.51,100559.0,119870.02,19.2,-7.23,17.34,8.78
532,10,2,4,3,5,37.03,37.3,21.4,63994.13,71926.74,12.4,1.04,11.25,64.94
533,9,8,8,6,5,56.82,63.61,93.28,32416.54,39884.14,23.04,-9.79,69.67,67.91
534,9,3,3,7,2,75.22,90.17,72.02,64466.55,66633.56,3.36,2.73,33.06,22.07
535,3,3,3,2,4,9.67,11.06,50.01,110987.18,119667.83,7.82,-2.91,78.4,31.26
536,1,8,1,3,1,38.75,34.25,97.66,107472.31,105547.55,-1.79,8.96,80.37,76.59
537,3,7,3,4,3,48.42,57.43,39.36,45686.08,51144.48,11.95,13.95,61.76,20.68
538,5,3,8,1,2,45.31,41.91,42.75,107426.23,98463.41,-8.34,12.64,46.48,26.92
539,9,2,2,5,5,23.9,26.61,90.93,74427.86,77565.34,4.22,7.67,86.15,18.28
540,9,3,9,1,3,76.94,73.15,33.92,37491.76,33780.23,-9.9,4.65,32.37,31.69
541,4,3,1,7,4,66.62,76.62,30.25,133043.77,138472.66,4.08,10.51,23.2,69.03
542,8,6,7,4,1,66.15,70.98,33.16,90069.52,91515.04,1.6,27.13,20.8,31.21
543,4,5,2,2,4,66.17,75.73,13.73,144286.41,161495.96,11.93,-7.58,77.66,81.19
